feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1d2900cdf7b591798cced5d7d2989635	SampleType	Sample	-2.18521337759278	0.731460245343534	17	5	0.00920461210200917	0.181697546208766
e03d7fcc980a61ee6e09d62c0e492804	SampleType	Sample	-1.50008681136546	0.503215583695771	17	5	0.00932650719739315	0.182619028026376
X078e358a168dbe0799176248b157e046	SampleType	Sample	-1.70991558643559	0.575078448038683	17	5	0.00947263853243062	0.183996530853932
X75ba6f1992139fb3fe848d91a1721d29	SampleType	Sample	-2.46047932226164	0.833912299251054	17	15	0.00992282484538654	0.189705659248807
X9879a750c4dcbe94271efc3a64a8dcc6	SampleType	Sample	-1.40552610496735	0.476295516730634	17	11	0.00991418515861448	0.189705659248807
X38379288db02e084c195974a32fd0290	SampleType	Sample	-3.65344017076986	1.24116505055586	17	16	0.0100643281789488	0.190907725144435
X7bacf0ae26a001f354c5aaee38c26e5b	SampleType	Sample	-1.50851339907912	0.516562164098615	17	5	0.0105511905856695	0.195758724772067
X732268b2cde7f6e4eeb959b9904a856a	SampleType	Sample	-0.938152657276842	0.321308012600207	17	6	0.0105619410811947	0.195758724772067
X08d7f58a060027555e4beffab9d04b67	SampleType	Sample	1.53637106981072	0.526151122094188	17	6	0.0105570903459936	0.195758724772067
X3448d53788dd6e07e471735ade91cfb1	SampleType	Sample	-1.98363572152905	0.681915304188843	17	5	0.010797591516579	0.198610243956468
f495d6392152b685fee3ac09dfa0f382	SampleType	Sample	-0.967154069285517	0.33404219908351	17	17	0.0110998464914735	0.201850850384735
c44ff307960c98eb2c3f6c5cf28a5e59	SampleType	Sample	-2.1275946546258	0.735295767736667	17	6	0.0111400386950389	0.201850850384735
X6ace4e7664815b50cab6e2db8056b113	SampleType	Sample	1.87352488013944	0.648537820997335	17	11	0.0112461727084025	0.202153205093213
X7936316304361aebc82335f89ddfba39	SampleType	Sample	-1.24791131793971	0.433023011537037	17	8	0.0114065029232991	0.202153205093213
cb0b67a8052ee758053ab5e22c1553ec	SampleType	Sample	-1.35957626789356	0.471383297215408	17	5	0.0113519139485956	0.202153205093213
X75bb0a0b7853fefe490cb476018ab14a	SampleType	Sample	-2.19699291253654	0.766629803697325	17	7	0.0117840690085723	0.207331301107345
f3b41d47dbf8327add98c18f2b98468c	SampleType	Sample	-2.64159526617199	0.923906467912747	17	10	0.0119430927569288	0.20861747635844
X88bedff2b082a15d43678825e9e73304	SampleType	Sample	-1.98427395633365	0.698448615711611	17	8	0.01239064683988	0.214889218051633
X019bed84669410b5d384f6e3280da1b9	SampleType	Sample	-1.27263743323067	0.450029823284899	17	6	0.0127225570844295	0.21908062837585
c38eed8f2f2f07fc99e6135205c57cff	SampleType	Sample	-1.71168407784443	0.606896664063768	17	15	0.0129169987142913	0.220862485058446
c968d53c0418f0b1ea2686794e5464cd	SampleType	Sample	0.977587369978704	0.350043367996242	17	5	0.0136577193856422	0.2318947039744
X749b1e195ab505b26d20951f53834d11	SampleType	Sample	-1.83254663862201	0.662586154037514	17	5	0.0144217808825244	0.239909155145963
f42eeea87cf2ddb3a7941923d3918516	SampleType	Sample	2.47517275668455	0.893997358948893	17	10	0.0143375351033946	0.239909155145963
X65e28f53f8e78a1d3cdcdc1e43dcb17f	SampleType	Sample	1.08283938267491	0.391539051052772	17	5	0.0144261683077885	0.239909155145963
a7233f84db0360ad7535619a0b20e8bf	SampleType	Sample	1.39874503864316	0.507230198816349	17	6	0.0146598915659641	0.240539117427115
fc27695e28ac38ed08ba2e033a58d1ce	SampleType	Sample	-2.18935437182239	0.793953113486558	17	9	0.0146621867294947	0.240539117427115
df827a58f6b377fcf5b6860d49301447	SampleType	Sample	-1.66229825569746	0.603752593986265	17	5	0.0147883859785113	0.240981215810909
X4e5dde1edf6195d5cc053de052ecd126	SampleType	Sample	1.8121914580835	0.659966809809363	17	9	0.0150100049090814	0.242961946128331
X66804a3c3e40f8572119e3c624478909	SampleType	Sample	0.835077083800865	0.305853426628535	17	5	0.0154870619600092	0.249023751251008
