feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
f495d6392152b685fee3ac09dfa0f382	SampleType	Sample	-2.22445677521622	1.10871698671905	12	8	0.0726172635355223	0.240590529693448
f8831fa35e481423c9bf15d3f4049536	SampleType	Sample	-1.32192548163617	0.660249892312845	12	6	0.0731244146517434	0.241053346791677
X46990b16973b280c326f4090aea28cf3	SampleType	Sample	-4.31425722187144	2.1624568800677	12	7	0.0739930233161501	0.242697116476972
X9879a750c4dcbe94271efc3a64a8dcc6	SampleType	Sample	0.849161096689335	0.432026690732636	12	3	0.0777194824224554	0.253651644125029
e5f2f5b340711d60850625c424a2c2a5	SampleType	Sample	-1.52784479087758	0.786432308749098	12	6	0.0807118295179522	0.261733884973453
X1165a294592e01173220170665f33e60	SampleType	Sample	-1.70667343834521	0.879434501124814	12	6	0.0809938698926995	0.261733884973453
d39c9edf0713ddc8fd73af7e060ec961	SampleType	Sample	-1.48432532183345	0.768887061870828	12	6	0.0823682059983305	0.263578259194658
e0c4d4bfc3ae00a90ffd60b7467b9f58	SampleType	Sample	1.29312757076112	0.669255840837695	12	4	0.0821365803630559	0.263578259194658
X0ef711767e900093167246c3baa0ec2d	SampleType	Sample	-3.43299704791551	1.78303913223477	12	7	0.0830691799475788	0.264022117806406
X8fbb15a65d1c62319996bd1c022f13bc	SampleType	Sample	-1.19323686480889	0.620314894526035	12	6	0.0833118572956191	0.264022117806406
X56475205e4902df49ead20f52e86b8ef	SampleType	Sample	-3.96278457288569	2.07365601803885	12	7	0.0850624229793743	0.268273795550334
X3441776b98130021c6d426dfd2725cf6	SampleType	Sample	-1.88903167466255	0.991940529250949	12	6	0.0859988781779417	0.269929493228372
X2fb7e8d1f5e84a36d10885c3b68692f9	SampleType	Sample	-2.43190139655412	1.29987113350622	12	7	0.0908766069080677	0.283747010805601
X36a23b82c80f21796926d7fcfd83c56e	SampleType	Sample	-1.53672692191271	0.822537571224007	12	6	0.0912661879268015	0.283747010805601
d48706c65b21f07c69d49493ae60607e	SampleType	Sample	-2.25212010686894	1.21690070004121	12	12	0.0939370000878669	0.290672981403966
X0765db298be63955af9135d02bd54685	SampleType	Sample	2.21501685813916	1.21754063340562	12	2	0.0988971611296975	0.303161391126549
e0a024ed10311454244dd277df175f62	SampleType	Sample	-1.34671803195449	0.740009285706483	12	6	0.0987984613978415	0.303161391126549
d7697e7d230b594140e4c42705222994	SampleType	Sample	-1.4748413961344	0.81490613585842	12	9	0.100430173381054	0.306428808083588
X46c4ec597d0d614f44f0b933737487cf	SampleType	Sample	1.87884345706473	1.04665401243544	12	2	0.1028705997158	0.312421821359096
X889f818231133182f77d8aaafa2b12c4	SampleType	Sample	-1.51014131296576	0.842991928150331	12	6	0.10348995694532	0.312854432055897
a1b552c937600d27a874e9da26affb54	SampleType	Sample	-1.67182546022875	0.954131593774527	12	6	0.110288421842237	0.331877085910583
X5811fa589180d783a6b850974c3f0151	SampleType	Sample	-2.06504291454365	1.19136798881079	12	9	0.113701088800725	0.34058408334829
d8e441e1d21eb2d0100711bad52afef1	SampleType	Sample	-1.47497144453453	0.854267790340879	12	6	0.114945023364319	0.341419382529817
X6fa042875e142902220523bdc99b5348	SampleType	Sample	-1.72398265859744	0.998725718812725	12	6	0.11502085905349	0.341419382529817
a701ea3d792859ee95d76be492299b56	SampleType	Sample	0.87990700384824	0.513063850012596	12	3	0.117110333767881	0.342304703552606
X19ffcc8f06422b6b81f2a65bbf134dea	SampleType	Sample	2.31144183854793	1.34589619156895	12	11	0.116659760756103	0.342304703552606
X9baa43b4420a0d167bab65c675c05461	SampleType	Sample	1.23377440354287	0.722378514939687	12	2	0.118449950772014	0.342304703552606
X5a2cf0b02ffd960df67008265f6a7c83	SampleType	Sample	1.23974850293995	0.725344946908684	12	2	0.118211897426918	0.342304703552606
X5170a06c03ce0079bf7130ff41477137	SampleType	Sample	-0.721771977289159	0.422421406466621	12	5	0.118312833102955	0.342304703552606
d8bb3dc494ed0b0960a5cb8dd536d9bc	SampleType	Sample	1.26028040236969	0.735547475267289	12	2	0.117414857800677	0.342304703552606
X93e6420978086cd227e7a6d24031ea8d	SampleType	Sample	-1.33653168306505	0.786238127155226	12	6	0.119987264287957	0.345226514793421
X03737d438a719a353b424b11ed473145	SampleType	Sample	-2.77658530730943	1.64281807805023	12	6	0.121883109955593	0.349149869567112
X2be723bd0dc53b993b03b5d8417b9601	SampleType	Sample	1.12981518825936	0.670928953738509	12	2	0.123095879133394	0.351090855267419
e7ec7f4a6af87d8d8cbb1a4dbf5f55ef	SampleType	Sample	1.11742294172988	0.664819587986209	12	2	0.12372133305122	0.351347162258009
d146a78b2cc9ce47a8e115a7bbc275f2	SampleType	Sample	1.09000181814199	0.651320794891343	12	2	0.125167910359525	0.353923056878656
ca2907ac922c683fcd8be0c5c3c8558d	SampleType	Sample	1.03848839359713	0.626040929305978	12	2	0.128142470541127	0.360778801180168
b48a66a13d96875cba60b1e2f35f600e	SampleType	Sample	0.983941419697519	0.599397073372576	12	2	0.131715663801837	0.367916213009665
X70be9fe6bf4d2d0718f98598f0e673b3	SampleType	Sample	-0.954034998863914	0.581319947814409	12	5	0.131799253136084	0.367916213009665
X841bd1ff167cad165369d9d1cedac1ac	SampleType	Sample	-1.6485850214601	1.00635273661994	12	6	0.132424167658985	0.368094296543618
X48c73c7418438db43c0cde9d59ccdd75	SampleType	Sample	-1.63332980083536	1.00352617590966	12	12	0.134669704907597	0.37275665155858
X6644c6e2888ae64e209143951a4d5ebd	SampleType	Sample	-0.837624537976179	0.517527901087472	12	5	0.136622453881105	0.376572814058844
edcfb96c9964f3f9dc6f0621861a0b2f	SampleType	Sample	-2.16262894375264	1.34755746416549	12	7	0.13960773641207	0.382348400750452
b40fb7908173ee6634e537189d7d9f03	SampleType	Sample	-0.999220827412789	0.623110226227208	12	5	0.139883561250165	0.382348400750452
X0cc192b38e1221a0b3e341f4f2785cd5	SampleType	Sample	-2.00287808760116	1.25514219548804	12	6	0.141631418188389	0.383926488973484
X5bad5126c04dd53cced51ba470a5ec20	SampleType	Sample	-0.925816911256847	0.579633052313169	12	5	0.141294626201828	0.383926488973484
bb3ca21d9beb2ae184270bc5fe9934f3	SampleType	Sample	1.63092068759944	1.03483944066947	12	5	0.146100842135564	0.393818372059969
bf4cad5efdc02f2652b28b45910a712c	SampleType	Sample	-0.994319590923551	0.635556087639622	12	5	0.148769743498311	0.393818372059969
eb424acc9c9d4d1eca211aa7064d8984	SampleType	Sample	1.07250596899519	0.685743573106599	12	3	0.148882555290964	0.393818372059969
d62391c05982dbd55ceee73ed0aa48fa	SampleType	Sample	-1.24483870809817	0.793650687498789	12	5	0.147836480833543	0.393818372059969
cff6472ba77a388ca06cf1af8b2728bb	SampleType	Sample	0.811869826720189	0.516408613341051	12	2	0.14699156009606	0.393818372059969
X41c97694fe462b5275efd68e7aed51fb	SampleType	Sample	0.796745558462889	0.509209028628558	12	2	0.148726491691609	0.393818372059969
X3c24a5adabfcefd9f44d13f50384c57f	SampleType	Sample	-1.5293580544137	0.979724548119861	12	5	0.149583826956002	0.394084299129067
ea5114b2e35c6ea63901f2e114fa7f39	SampleType	Sample	1.23114778789869	0.795740864941139	12	3	0.152860139401268	0.396348819949534
db1e957f641eea77586f338d6883f316	SampleType	Sample	1.77418507470047	1.14523590581528	12	12	0.152378958356955	0.396348819949534
X7f30f260ebdc3f8a29e9843f4fb14423	SampleType	Sample	1.17646793019177	0.757940739286791	12	4	0.151664690514903	0.396348819949534
X39bda7adc3f729bdf426bf3590d1d82e	SampleType	Sample	-1.37750817979409	0.886001032759842	12	5	0.151058481641926	0.396348819949534
X2adee164dfb4a99d152d5bf80c5115fe	SampleType	Sample	-1.75849450256866	1.14116951019209	12	8	0.15435183637822	0.397077665349459
X68a47d530b5fd8e48b51014d4e79c7d9	SampleType	Sample	0.753680668359005	0.488811611969886	12	2	0.154133762204385	0.397077665349459
X7d90d5ed128c6d4519c33e4e5b4deda9	SampleType	Sample	-1.1852556998607	0.772339812777713	12	8	0.155884204332982	0.397898980709868
X2c17c5c0f090ca576c79d0b03b60ee00	SampleType	Sample	-1.68051514680388	1.09359097251824	12	5	0.155382816087851	0.397898980709868
ca230262e8f9c1e33852d876eea5b349	SampleType	Sample	-0.814834046990487	0.535013430030354	12	5	0.158731060787463	0.403595255335565
daa83b35584cb31b1770ad7d863ac3a1	SampleType	Sample	1.84620697724969	1.21830521018485	12	3	0.160625154388666	0.40526962030371
X03401bc8d2fe3705459352cd38017472	SampleType	Sample	-1.38425936908757	0.912069333595795	12	5	0.160046062595363	0.40526962030371
f37fdde7f16787d978cbda79b16b1354	SampleType	Sample	-1.5546868210818	1.03115908690357	12	5	0.162552808108534	0.408561847199994
X624e722f9ce73da36d9972d68241ef8e	SampleType	Sample	0.675632167490312	0.452286969249294	12	2	0.166090904401026	0.414279974475563
c9f1ce70b80baad0ea9f9cdc6db6a53d	SampleType	Sample	0.675632167490318	0.452286969249294	12	2	0.166090904401023	0.414279974475563
X7ec8be180094b588aa83a84c0d44387e	SampleType	Sample	0.663775018085559	0.446795004857052	12	2	0.168203975451664	0.416787476558053
b742d2c5dc2d56380a963392a7e31ede	SampleType	Sample	0.66288124567618	0.446381695118517	12	2	0.16836689220714	0.416787476558053
X568ebf1ecd38e4f10bb09f485eb5ba51	SampleType	Sample	0.64785194916667	0.439446037647208	12	2	0.17118628062093	0.422173684538836
X8a105578040aa0e67ef6f2e88aa77266	SampleType	Sample	1.58647640109113	1.08532323146631	12	12	0.174509679549325	0.427158021583422
X1f083ab9dab0883d71b83772320dde1c	SampleType	Sample	0.63213841323869	0.432224634064083	12	2	0.174303737588199	0.427158021583422
X458339bd3c86a788ff2e3337546b4822	SampleType	Sample	-2.06960252714001	1.42128493478646	12	8	0.176019046452762	0.428008341617564
d5fcf5df971a070340323457c4cb20ce	SampleType	Sample	-2.6775105083243	1.83942928178306	12	9	0.176161969873083	0.428008341617564
X859b3c7c3c892ff654d71b1a4f5616d9	SampleType	Sample	-1.60758571810745	1.10953527787855	12	5	0.177992365412457	0.43085974800949
X243dcd8a51535c43d71a74c858b555a7	SampleType	Sample	0.601758058222507	0.418355702159315	12	2	0.180875375325294	0.436228846372767
X5469b4f52bb3f11250795aa47af5fff5	SampleType	Sample	1.71538637384438	1.20197699912693	12	6	0.184010923876868	0.440551700960676
X30be729f52504b55c5a0094eef64a555	SampleType	Sample	-1.3405698741282	0.937882972234178	12	5	0.183388619079318	0.440551700960676
X8425d4cf5f4dc882ae2abe971230a45c	SampleType	Sample	0.581667689795274	0.409256436360201	12	2	0.185661842675456	0.441452369348965
X0a05ee4d171b0d8a22c44965669531a1	SampleType	Sample	1.96503770406319	1.39407622006691	12	7	0.189001720905149	0.441452369348965
cb0e124edf07cbadc75e0a41bc426860	SampleType	Sample	-2.35628435682569	1.6652798794079	12	8	0.187460303231903	0.441452369348965
X6727c3bf49aac216bd6f65c6de201a53	SampleType	Sample	0.571072860464558	0.404482589397998	12	2	0.188342784139015	0.441452369348965
X89a378c805998b10d2351592c89d2cf7	SampleType	Sample	-1.37537038064207	0.972505876382036	12	5	0.187658310163602	0.441452369348965
X9df8d0786499fd3af829e9c76e005b49	SampleType	Sample	-0.481959920074852	0.341673933388481	12	4	0.188708431007742	0.441452369348965
X374dece00e6359da8755760ef22ce3f2	SampleType	Sample	-1.37901574496829	0.978560865680041	12	5	0.189097737480273	0.441452369348965
X3748fcbd8c4920df7f8c97a1c3670738	SampleType	Sample	-0.6111116854583	0.441757086892124	12	4	0.196654413204412	0.457465585326576
X72f863cafb495d6e0f463b001e7dc17b	SampleType	Sample	-2.40399032844672	1.74612703696019	12	8	0.198626341680734	0.460420071175128
X2c8127324a44177e3a584edac7b6d9aa	SampleType	Sample	-0.607184038952452	0.441830617863771	12	4	0.19937932705473	0.460538163901067
X93e61c21abafacf274094929526f103c	SampleType	Sample	1.41492325195503	1.03626961494045	12	7	0.202052665218147	0.46507560836177
X5649447d0222bd34d28a6e5f13981af0	SampleType	Sample	-0.705599617120007	0.519595322831454	12	4	0.204318865635711	0.46864746803156
b28d50f8401c6660191fcf0576c96b5a	SampleType	Sample	0.506166209977069	0.375652122502706	12	2	0.207575749471192	0.474458855934152
a34bef55267cd0e29ab88c1749b5f67f	SampleType	Sample	0.896380658961506	0.683277567582863	12	3	0.218876167809229	0.493411567295032
X90011a33899ed1c7b04fc135cbcc547c	SampleType	Sample	-1.73246488631489	1.31755715699681	12	7	0.217895678644686	0.493411567295032
d20f9a5bc3810caaba5b2c041c10e0cd	SampleType	Sample	1.13619753889774	0.864515218824954	12	3	0.218105236495339	0.493411567295032
d1c2dbff8bab642aee2570f744aa25f3	SampleType	Sample	-0.754529844144631	0.574777987503265	12	4	0.218600435630091	0.493411567295032
X1a7ee377d67e2a96fc86dd2c4224be54	SampleType	Sample	-0.927767087422608	0.711058319305606	12	4	0.221197944283005	0.496937847430312
X185474c3dc53ff6ff5abb3d7d564841a	SampleType	Sample	-0.880429614314861	0.676225233862679	12	4	0.222114827708082	0.497294631319119
c38eed8f2f2f07fc99e6135205c57cff	SampleType	Sample	-0.669190815780269	0.515117093122568	12	4	0.223061302102016	0.497715014214023
X504bda43dba49a4c962dac812c8b799a	SampleType	Sample	-1.79982340480581	1.39476496623821	12	5	0.225945104659125	0.502386774442482
b3ab9de04f409a89e694d048cf3e3c9d	SampleType	Sample	-0.95927154087497	0.744664331388239	12	4	0.226686715297218	0.502386774442482
cd86b3836742b402c685dccd9d209974	SampleType	Sample	-0.985880799586487	0.767025886724844	12	4	0.227646332937808	0.502814795983845
X2991c3b434900ecc60487ed314bfc27f	SampleType	Sample	-1.10071654763488	0.860011325343668	12	4	0.229479346767245	0.5040366498064
a00d340debf632ef045e74ec7f5c555d	SampleType	Sample	-0.886957180145616	0.693408662318935	12	4	0.22973621690871	0.5040366498064
X2a845e1e6a5d81b1811c5bd53bd61f64	SampleType	Sample	-0.9932086573829	0.778379027336977	12	4	0.230796728213987	0.504675512361252
a630681ba72a80c92a426efb3e574ab2	SampleType	Sample	-0.793239533566224	0.625009135432899	12	4	0.233125314329218	0.508073774750721
X4c99063a98b560e23602bb9a246bf6f9	SampleType	Sample	-1.17695688596541	0.966184450172299	12	10	0.251127308108819	0.511589430975523
X2b171e4c26f481ddc20506b79877b519	SampleType	Sample	-1.34378649284602	1.07368878921043	12	4	0.23921462538583	0.511589430975523
X8837586ffddd9338f2c4fe7f542ff123	SampleType	Sample	-1.24462930447742	0.992198374619395	12	4	0.238218259012071	0.511589430975523
X0e5ada20c2862ce42779d0e00384b3c2	SampleType	Sample	-1.44978602821042	1.17386564306802	12	5	0.245041785360783	0.511589430975523
X4eec64e26ba6ab8dc0be1e62d7bc5874	SampleType	Sample	-1.7418097850833	1.44753176857707	12	10	0.256574577425224	0.511589430975523
b73ffa6201a5453262b89a22e043e57c	SampleType	Sample	-1.58329676694351	1.31577470922085	12	4	0.256566205530144	0.511589430975523
b39c708f3cf7af879b004a5b52e3d713	SampleType	Sample	-1.18778084898219	0.980935983148517	12	4	0.253787139475134	0.511589430975523
X50b0abb5f69cba0b376a48ec81d7cb3c	SampleType	Sample	-1.79837292105093	1.44064778234014	12	6	0.240353557416057	0.511589430975523
X47410b2b76ee24da9766c39ad2d67817	SampleType	Sample	0.740089297607489	0.604128522305395	12	5	0.248627378130481	0.511589430975523
X0fee2b4a205b2c372db7eadfa0b0b6aa	SampleType	Sample	-1.41366382981218	1.14308187113424	12	4	0.244450693570952	0.511589430975523
X049c1dc13f5227937ae467038e6e7fb5	SampleType	Sample	0.817189207277193	0.669656344850768	12	6	0.250342207509187	0.511589430975523
e3cbc21f21cc057a0bbd9895488c6f4e	SampleType	Sample	-0.77105343364269	0.634521609151556	12	4	0.252211384087307	0.511589430975523
X98f6b0c326913c4ba0315eb27e8ac5a0	SampleType	Sample	-1.87072329846732	1.53767649866689	12	4	0.251694416820821	0.511589430975523
aaad296d50874b161941320c3dc8a96d	SampleType	Sample	-0.919713349067604	0.749961171290566	12	4	0.248160589328691	0.511589430975523
X06ebb8f50c5fb9f85eadf2f14ab85b2b	SampleType	Sample	-0.88959181352173	0.738171624874386	12	4	0.255897500296035	0.511589430975523
ade33384c1d9cf6068574bca1f893e0a	SampleType	Sample	-1.80533672107354	1.49884578509075	12	4	0.256135335578113	0.511589430975523
X10d1b2a4c3bbade23c1d625b00e4aad0	SampleType	Sample	-0.724872628627115	0.587560434371664	12	4	0.245524785344979	0.511589430975523
X41a2f7eaeef2198f0ff65bc193542597	SampleType	Sample	-1.93182026756113	1.60120096327713	12	4	0.255398315480571	0.511589430975523
X35839cd48c98d20528447c4eb68c0066	SampleType	Sample	-1.20265777287684	0.999172552165966	12	4	0.256442425966815	0.511589430975523
c7040b0e9355847fdd8d36176c56d00e	SampleType	Sample	-1.33277734394307	1.07966653165898	12	4	0.245262343537121	0.511589430975523
X0f16f8de29c25a939a129dd8dc662309	SampleType	Sample	-1.55700274778437	1.27315739258233	12	4	0.24938814248405	0.511589430975523
X1578e8e43620e7433014b4de3d5e59d3	SampleType	Sample	-1.21662782865465	0.997529861311617	12	4	0.250585581643101	0.511589430975523
X175bb48e4547fa96279216bb447f9dbe	SampleType	Sample	-0.936962481994614	0.769321964068688	12	4	0.251215466941715	0.511589430975523
c341becad010ef423b0a2081960f45da	SampleType	Sample	-1.19065783728069	0.968532528259231	12	4	0.247084222433866	0.511589430975523
X61864d88d8d47b4425b6516032b9e1ec	SampleType	Sample	-1.08194663798714	0.891326127851194	12	4	0.252690132210723	0.511589430975523
e8ee1f95bffc82d74a71d559aad11494	SampleType	Sample	-1.27171248524412	1.0107350546725	12	4	0.23690101428623	0.511589430975523
X4c6ef9c9ba78dd8049bc2d7833429792	SampleType	Sample	-0.860027917807678	0.700615225887613	12	4	0.247734329644341	0.511589430975523
X669e3d62efc0a2b3771190762052fc42	SampleType	Sample	0.416136488854486	0.337100649586099	12	2	0.245253982226293	0.511589430975523
X9b1687e3f44ec77e101fdcb240a42150	SampleType	Sample	-0.928518149260261	0.777959995685035	12	4	0.260207983181062	0.517261930202354
X03b7ebba649372402d17bbbf49e40c41	SampleType	Sample	-2.18584379623486	1.83750104646479	12	6	0.261691026983083	0.518638409972514
ba401d97a3d1fd259b0c9abfb61197a6	SampleType	Sample	-0.938677959511102	0.790807745153768	12	4	0.262665012726679	0.519000748038257
cc8f106544aa3a06a7f5ae350c8d3d47	SampleType	Sample	0.378733641814133	0.321702152149696	12	2	0.266343733468237	0.520616187199209
ff61594f8ffc3973d7334ce2ee4ba2b4	SampleType	Sample	-1.27911840765672	1.0825909897078	12	9	0.26472640462804	0.520616187199209
X80729da8dc44ac0b072ebf04501da8f7	SampleType	Sample	-1.29029298384846	1.09624853798339	12	4	0.266447680306536	0.520616187199209
X08aac133c8cf588211af104b22d9d65d	SampleType	Sample	-1.02108568044218	0.867931640474683	12	4	0.266657071492278	0.520616187199209
e3840ff1944a9005ac8bd97818f0be34	SampleType	Sample	1.30576615542917	1.11382076101308	12	3	0.268235520174196	0.522143920576477
X229aa18a3bfba920e9951a243906ee23	SampleType	Sample	-1.38863973550704	1.18681565672742	12	9	0.26910876210824	0.522293928825459
X820ceeb37e4870dbcb427b839dc4f878	SampleType	Sample	-0.792400936763921	0.680210004858876	12	4	0.271081630687908	0.524570943160082
a39894fcc063366b3c7cefa5eccec76e	SampleType	Sample	-1.30360219351902	1.12420286679705	12	4	0.273158143158655	0.527034535035523
X7f31912e1d91e22e8c7483b00c716d55	SampleType	Sample	1.43227944718592	1.2503922790568	12	6	0.278690085606691	0.531531394722606
X4ad474a9bcf99ecf8289c726bef8f870	SampleType	Sample	-1.21430204589965	1.05844522121283	12	4	0.277985035602944	0.531531394722606
cef2466032d7665dd9cede573cf09004	SampleType	Sample	-1.59099461838591	1.38907414110745	12	4	0.278729877720391	0.531531394722606
f0813c9877529cb1418e97b2650e1022	SampleType	Sample	-1.28757178075912	1.11924095406408	12	4	0.276746730521004	0.531531394722606
X4bca09b0e91f744c4183dd594d3790f4	SampleType	Sample	1.00777161184347	0.883816483274037	12	4	0.280755780908157	0.533842876161596
a5e9a1e4d958cbfbbee1e64da0713aee	SampleType	Sample	-1.89611270537429	1.67647665528536	12	7	0.284445545633507	0.539295600969886
b640a831f0c28e6d60ba3f6b278f38fa	SampleType	Sample	0.651724321286082	0.577814062661908	12	8	0.2856907673407	0.540095514050429
X75db9b4fe7a0f119947425627d6891bd	SampleType	Sample	-1.93535578621034	1.73327061768979	12	10	0.290279265576224	0.547193098327594
d77309793f82eb417d1458904160e46a	SampleType	Sample	-0.83408661365422	0.755523098199845	12	10	0.295455515672803	0.548128690862767
X79929954482a611c6ada4bc0c9072ec1	SampleType	Sample	-0.383662641382543	0.345557814152704	12	3	0.292866003364051	0.548128690862767
X3f19b8f4a84f29f0359fe8b9c8dad80b	SampleType	Sample	0.337241684044976	0.305141880474173	12	2	0.294955294563165	0.548128690862767
c87ad8e3ad7ce1eeddc19540c9b297dd	SampleType	Sample	-0.406278250221651	0.367842307327908	12	3	0.295246923566059	0.548128690862767
ae46db7eeb4b7d6238c30a87e50ed788	SampleType	Sample	-0.395713353189203	0.357352485340861	12	3	0.294068172169801	0.548128690862767
X002b320d8713b10e7088c386ef2ff9ac	SampleType	Sample	-0.381447032647884	0.345770623998757	12	3	0.295788958178993	0.548128690862767
fbdb7a1f9f60a77a49173184462d2a89	SampleType	Sample	-0.391546663341221	0.355683513071857	12	3	0.296762838544638	0.548384287564176
X81b2aba73c23bae26d23bee747da6876	SampleType	Sample	-0.38520133172171	0.353287400929862	12	3	0.301141141749479	0.554911766819265
X1f72dd6c008e3e8541c463624c397a3b	SampleType	Sample	-0.508860314533289	0.481796114471855	12	3	0.315736692457582	0.555055090138129
X3c0deb5ca627c2080a4a80c7d89c6096	SampleType	Sample	-0.417431237883403	0.384343789611026	12	3	0.302926626592042	0.555055090138129
X897570e09d862d745dcb4fc5dd65d9a2	SampleType	Sample	1.64014763052018	1.52375071644045	12	3	0.307035909935874	0.555055090138129
dd3feb8bca4f233f9df1a182c90ff495	SampleType	Sample	1.19118177941291	1.09755418216958	12	5	0.303256552147444	0.555055090138129
c44ff307960c98eb2c3f6c5cf28a5e59	SampleType	Sample	-1.80175523594405	1.71294320537064	12	5	0.317622734615675	0.555055090138129
a4249126c5ab1a9f4915ed66a50f9693	SampleType	Sample	-0.552929220547033	0.524295091002917	12	3	0.316415422851394	0.555055090138129
adf452cf20fe30e2e4e304f2bcfa5cb9	SampleType	Sample	-1.00546149277982	0.957330401230945	12	11	0.318309887929914	0.555055090138129
X259c5eec13102e419df44476763d7140	SampleType	Sample	-0.577851853562713	0.551001788228506	12	3	0.318987452716577	0.555055090138129
X8954e705dd4c5b1dfad92994e335f8ad	SampleType	Sample	-0.9636239449103	0.888998490253064	12	7	0.303831644942186	0.555055090138129
f6a213d117e8ba43a58c22f63ca194d5	SampleType	Sample	-1.68674472842219	1.6062482612817	12	7	0.318380701433978	0.555055090138129
d7a918a7525eed5b6550138bffa096d9	SampleType	Sample	-1.8147973816469	1.70644888558792	12	6	0.312564657668852	0.555055090138129
X5d36ca9a32caa813c493ba5e27839d25	SampleType	Sample	-1.72344083409463	1.63106953713376	12	7	0.315537164527409	0.555055090138129
be86892fe09aec00b1c6229434d21a7a	SampleType	Sample	-1.89543036642388	1.77553937299001	12	5	0.310828616985037	0.555055090138129
c42296970268b4b3c569158c282ebd5f	SampleType	Sample	-1.10445125548417	1.03705627638313	12	6	0.311920557505618	0.555055090138129
X503c322982d287ae459c8f2d4d246316	SampleType	Sample	0.310268352250456	0.294712877352872	12	2	0.317214727647887	0.555055090138129
db79e23ce1e494d6511308d01d9c9d48	SampleType	Sample	-0.465294607885583	0.436736790547772	12	3	0.311747215639064	0.555055090138129
c367b846783e73bee04d47c91e1d0178	SampleType	Sample	-0.430669328402072	0.398780828535162	12	3	0.305515765383043	0.555055090138129
X4a8d49983280bcba754cc84f20feda16	SampleType	Sample	-0.53293647287598	0.50116104229958	12	3	0.3126034743689	0.555055090138129
X5f510cf434513fffae3da23d8a55ced4	SampleType	Sample	-0.440984683804204	0.416327197930531	12	3	0.314410897092747	0.555055090138129
X4d13bae4aef22901abfe7ae1ee775f30	SampleType	Sample	-0.451374487175861	0.419146032341891	12	3	0.306822054788988	0.555055090138129
f1f2fb690710ee376cdc798dbccf82ac	SampleType	Sample	-0.492789236196447	0.459234197242383	12	3	0.308452630113543	0.555055090138129
fd985ae175439d14150ffc494c72f7ed	SampleType	Sample	-0.633348371896544	0.613394935683603	12	12	0.326149247676517	0.556547813863078
e018027ae4ac53f0766656b67ac716cd	SampleType	Sample	-0.481604930321475	0.46698069088774	12	3	0.326690290174634	0.556547813863078
X11b7c459db9e25981b9e929a8098b1d9	SampleType	Sample	-0.477716555173769	0.466874067722574	12	3	0.330317528580842	0.556547813863078
cdfa5bee668ff3eb1caa79fd0dd15408	SampleType	Sample	-0.63731107072794	0.61675567938941	12	3	0.325793323201019	0.556547813863078
X7fa28873744c745f7d97dbe6ad665978	SampleType	Sample	-1.55741877064471	1.50980391228388	12	7	0.326591869018585	0.556547813863078
dc0210300fb08da2e351ba9109b83299	SampleType	Sample	0.302133109429569	0.29162484300138	12	2	0.324590020885745	0.556547813863078
e54adf02fc94231bd3e96b4ddfee5c66	SampleType	Sample	-0.530115855905933	0.516882240902588	12	3	0.329248076695993	0.556547813863078
X58dfaab427cd817165b19ac4a3822d81	SampleType	Sample	-0.980898001739737	0.959795118211178	12	5	0.330874462510062	0.556547813863078
e0514385f1b05da13d49959f78a0cc14	SampleType	Sample	-0.649405060828001	0.630336569074116	12	3	0.327166035811846	0.556547813863078
X3593517e6f3c8ddd66ec5d42cad3f8b9	SampleType	Sample	-0.615696520331661	0.592539642569952	12	3	0.323238619919893	0.556547813863078
fd7ab3434f28368d64590296348fa87c	SampleType	Sample	-0.583105868915834	0.569609882175158	12	3	0.330106143817063	0.556547813863078
db981247f9c4c3ac082c14f0ee3a488d	SampleType	Sample	-0.477598419207669	0.45746143780805	12	3	0.321057574792019	0.556547813863078
X9c29ca3305d99417f34e88524a8a6ecc	SampleType	Sample	-0.510955762005656	0.49761259407876	12	3	0.328704453839546	0.556547813863078
db79242c961c3c2e613ebd14d7e1e3ce	SampleType	Sample	1.32366358705572	1.30282788710754	12	7	0.333583783668447	0.556573247117405
X0086dc5db7606294d31e898aa5bef5f8	SampleType	Sample	-0.715780863267315	0.705584537318864	12	3	0.334283322201612	0.556573247117405
X9b96de8eef438ca03df67532ff32f48e	SampleType	Sample	-0.610692929681739	0.599387480114729	12	3	0.332284963949471	0.556573247117405
cb5ec78471cee394f3979e8918c5af2b	SampleType	Sample	-0.714722885365873	0.704262242029793	12	3	0.334100619770384	0.556573247117405
X0bbb87abc1df7dbdb3e7d3021088be73	SampleType	Sample	-1.24871338707207	1.25938503680904	12	10	0.344813717738228	0.557053762606632
X398b27b58cd45cd00d44f536a9411b08	SampleType	Sample	0.289574860766088	0.286913411424574	12	2	0.336639202077329	0.557053762606632
e710ba8eeb660e6dff2f183bb30d5c0b	SampleType	Sample	-0.596994111529066	0.60223178656248	12	3	0.344917532092734	0.557053762606632
dbf6d7757be706cf55237aa9474e6fe2	SampleType	Sample	-0.492465760443257	0.489473518323473	12	3	0.338085247058617	0.557053762606632
c816e73177f1bb2f0de31e8d6a787e9c	SampleType	Sample	-0.497636063550265	0.497432150650709	12	3	0.340704305933106	0.557053762606632
ea4ffb93b25f4719ae273ed8239279f9	SampleType	Sample	-0.828345108057873	0.836499882846176	12	3	0.345406491234412	0.557053762606632
