feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d68e97c77530e15c3774f6830604a0cc	SampleType	Sample	-1.86511018419678	0.538783409860579	18	7	0.00321316026589546	0.16493868250808
X2a4863a84bf70e4da20cf6cda8cc8ec2	SampleType	Sample	-1.87760976210871	0.541436352023482	18	6	0.00317187655534275	0.16493868250808
X1992493418215760960c2fa2f7d391b8	SampleType	Sample	-1.47818145429852	0.427117494003205	18	6	0.00321910770403636	0.16493868250808
e06db7dc9d71e1bb9d9b9abdab7f3ab9	SampleType	Sample	-1.05664685124015	0.306388938886147	18	6	0.00330254799072242	0.16493868250808
X094b90b37ab7cbb5661727bdf30972b8	SampleType	Sample	-1.59722138903786	0.464454503710577	18	6	0.00337152930154407	0.166012203354902
a0039c394cc495783a939e9f7213455d	SampleType	Sample	-3.72987634537291	1.09757129649958	18	9	0.00367332085253827	0.171225729339651
X04db8fa0f286c42335556af597b5c346	SampleType	Sample	-2.07354220949926	0.609621756320919	18	14	0.00364968832028783	0.171225729339651
db66d87d00a29a7cae7f21e5385cd9e9	SampleType	Sample	1.25419385182037	0.368097310457279	18	6	0.00360471375390862	0.171225729339651
e6acf6e76691883091b8419f0a670f59	SampleType	Sample	-2.02655586219768	0.595062753140932	18	6	0.00361703849912615	0.171225729339651
X75db9b4fe7a0f119947425627d6891bd	SampleType	Sample	-1.59676408409338	0.473666288723902	18	6	0.00389048444744932	0.177560454131248
e31fbd90ae48ef4e5dbc5a70155b3022	SampleType	Sample	-3.03329974303977	0.903723675061466	18	9	0.00401237868317179	0.177560454131248
a7233f84db0360ad7535619a0b20e8bf	SampleType	Sample	2.23095103737621	0.664336251783396	18	6	0.00399785658971828	0.177560454131248
b5de712b93a82e4723968c0839061699	SampleType	Sample	-1.48601852264944	0.441309087862734	18	7	0.00392160565778473	0.177560454131248
a9da372ac0851e6d3f72c0d0ba8a9169	SampleType	Sample	-1.64891939172902	0.49921837393609	18	6	0.00449080990843644	0.196248392998672
X1b894e7b3abc023b445b8edae5056a21	SampleType	Sample	-1.73162238693905	0.525459081664926	18	6	0.0045628589931278	0.196935247407096
b5fb61584fb688918ec8c5431cdd4547	SampleType	Sample	-1.47377454848004	0.449520820036828	18	14	0.00472819534346468	0.199153866515091
X576cd6100838c548f4cebc7657f7b79a	SampleType	Sample	-2.21365575758176	0.674749146517716	18	6	0.0047067036591294	0.199153866515091
X3022aecd3cf0ed1b4e11f5f364b31690	SampleType	Sample	-1.875240598469	0.576397927151532	18	12	0.00498544210722946	0.204545432128238
X169b6455530e3a2dc5bab9634bf5464d	SampleType	Sample	2.30574871198735	0.710595100957215	18	13	0.00507610508767905	0.204545432128238
X0f7a2cba3ea1a42dabd1eb84a27f5927	SampleType	Sample	-1.20390026917721	0.371174029587385	18	6	0.00509023243568555	0.204545432128238
X4bb00ff635bc24788a9b5d0cf25109fd	SampleType	Sample	-1.39937902255195	0.430097583814853	18	7	0.00498278857274598	0.204545432128238
X7dfcf4cd9861f411497dd9ec9e5b3e21	SampleType	Sample	-1.8526156236632	0.57332723824433	18	7	0.00522203262122568	0.207457114134147
X7cd35a4b9e944317318b02eb142118e8	SampleType	Sample	-1.26466372992575	0.392688476687261	18	7	0.00534215089354145	0.209844489031696
X6ace4e7664815b50cab6e2db8056b113	SampleType	Sample	2.51066814367238	0.783468116470628	18	12	0.00552454402996631	0.210042838571107
X12479d8565e104f02af902b8c165c23d	SampleType	Sample	-2.3721560090075	0.740302290168554	18	13	0.00552744312029228	0.210042838571107
X368d8403c6cc4e29e24c23cfce3bcd0f	SampleType	Sample	-2.71995648045704	0.848640172400318	18	13	0.00551851644456163	0.210042838571107
d5e758ebd3c124e486293fe3fddf32cf	SampleType	Sample	6.19112020316147	1.94705707414153	18	9	0.00582033542439046	0.218794544555581
X185474c3dc53ff6ff5abb3d7d564841a	SampleType	Sample	2.87388686195874	0.912369441190608	18	10	0.00619629548791026	0.224160088802907
X5a9ca63a1b38151bcc148cc2c0790a3c	SampleType	Sample	-2.00464706513964	0.634921229750759	18	6	0.00610080907828446	0.224160088802907
X1db2aedb3113eb91e4c997379103dce7	SampleType	Sample	2.15374258678957	0.684133755141029	18	11	0.00621954479802115	0.224160088802907
aadf15eecadb292d444c66b51235c196	SampleType	Sample	-1.25029762568566	0.396988726614263	18	6	0.006202305258208	0.224160088802907
c94124146fa5319419d291ad648a77fa	SampleType	Sample	-1.56186597340728	0.498069218178478	18	6	0.00638197386519366	0.225613228091283
X427b8ead127fc0b334406fbaca3f38d7	SampleType	Sample	-1.29188277956985	0.412041557416447	18	6	0.00638893294652089	0.225613228091283
X8188598a9b197d172cfc57da67efb2ab	SampleType	Sample	-1.88092603908885	0.602955245641434	18	8	0.00660426597983976	0.230885138655198
X933db767d1b3ad87196e86e7d73f8bd1	SampleType	Sample	-0.64207860770183	0.207032269875253	18	5	0.00686051625587747	0.232857910976191
X4949fe0db03d05998d5074355e66760e	SampleType	Sample	-1.39117793777382	0.448097393289786	18	6	0.0068134314196051	0.232857910976191
ee065ca4ce4405228c305a28f9378f58	SampleType	Sample	-1.13823982555871	0.366785769799267	18	6	0.00683273656638433	0.232857910976191
X9278c3ba31355d47f18a60ce54266a48	SampleType	Sample	2.03938946694891	0.661814432829869	18	9	0.00715143505612033	0.24039823996343
f053778ac11218db2855b879731e41f6	SampleType	Sample	1.84972194002	0.60269475422449	18	10	0.00733985034723262	0.244382064894526
acfbc2958b95e403ef08473906cd1b07	SampleType	Sample	-0.76934332287389	0.251058370022335	18	5	0.00741215192166592	0.244461161491925
ba2f196ebaf40e40a61e9436051457fe	SampleType	Sample	-1.49435699111646	0.489521310213293	18	8	0.0075959083379036	0.248180332236551
