feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X6b66526dbed3f0c98c6dc9c49c1047f4	SampleType	Sample	-0.280406710605966	0.1905361474344	18	2	0.160504890472562	0.291143824877369
cb30f7e7275faca6238dafa0d27c49c7	SampleType	Sample	-0.347490966647925	0.248304265001036	18	2	0.180764931015851	0.291143824877369
X1d53a6bc2b18688edbe6e07cd6dc3b0d	SampleType	Sample	-0.661447684234632	0.28495438218938	18	4	0.0338020728298	0.291143824877369
X23a67cc9c264eb4ea1d7aa0b01a6b5e9	SampleType	Sample	-0.411532778532065	0.211540738844534	18	3	0.0695134833497165	0.291143824877369
X87d89244f954b50c0b287c72b7e31c29	SampleType	Sample	-0.409813555980581	0.2108714427618	18	3	0.0697695824863631	0.291143824877369
X11703f2b7008680956427ad83db3dee7	SampleType	Sample	-0.409813555980581	0.2108714427618	18	3	0.0697695824863631	0.291143824877369
f43b89c9ce7568afbd28572c3a9ea39a	SampleType	Sample	-1.01367281687033	0.606935003134802	18	3	0.114333004795355	0.291143824877369
X52702f7c3451f1106cc696c3f19909d6	SampleType	Sample	1.15759677075233	0.448214461214893	18	5	0.0200325633616071	0.291143824877369
X778392df2a291ea48536a6e8e47657c5	SampleType	Sample	-0.58296586146325	0.312452856822237	18	3	0.0805153901807371	0.291143824877369
bcbbc8b8463814c6695092c6918440ff	SampleType	Sample	-0.765136820754581	0.429390928589559	18	3	0.0937498323327486	0.291143824877369
ce904b78c4a593ef81e1d3a8861b99c9	SampleType	Sample	-0.285510742180058	0.194721534846486	18	2	0.161957571251741	0.291143824877369
f52a02354e4743323e56ccaea4405ca6	SampleType	Sample	-0.402865832754146	0.205730512473839	18	3	0.0678749952263835	0.291143824877369
f7078335e08bccd10ee114dff221d314	SampleType	Sample	-0.39323624377378	0.200725517351344	18	3	0.0677671222604412	0.291143824877369
e4b435ba5b79f79a70384e3db5bbca58	SampleType	Sample	-0.405390285698599	0.205085929834348	18	3	0.0655752876496735	0.291143824877369
X018935d014cf217df3ec383baba3e3e3	SampleType	Sample	-0.395953248632063	0.2022916023162	18	3	0.067986656795686	0.291143824877369
X7fdc34d96e3240f61bda895885a07fdd	SampleType	Sample	0.457329832811587	0.251002736654965	18	3	0.0871993306797244	0.291143824877369
acf3b07ab5b3b78c3ff988cb3edf7d48	SampleType	Sample	-0.789810216441413	0.347032478731576	18	4	0.0369530995881126	0.291143824877369
badc61383cf0086225982f59d001834c	SampleType	Sample	-0.345769057400836	0.173109061856556	18	3	0.063078422172733	0.291143824877369
e84f910689bf6d94dc9b618cae429151	SampleType	Sample	-0.642645249179946	0.362704140815542	18	3	0.0954656363115223	0.291143824877369
f0849a24ad6da95639ad61660026f49f	SampleType	Sample	-0.95947532475827	0.338294999235204	18	5	0.0119161038690977	0.291143824877369
a04e8f41f2068be209f68ea85722f9b1	SampleType	Sample	-0.519807834351118	0.272323787346301	18	3	0.0743935993716219	0.291143824877369
X44dbb2baf9e8d7fb0c725232adb42adc	SampleType	Sample	-0.358851965902612	0.258533401583418	18	2	0.184154148689979	0.291143824877369
d588b71fe311e5cd1cdfc4b40da2d129	SampleType	Sample	-0.252571814421154	0.16860410912099	18	2	0.153597426046173	0.291143824877369
X1cdd05e2fdbf1f80187561c01f69c58c	SampleType	Sample	-0.351694530373005	0.252077741736185	18	2	0.182026465932466	0.291143824877369
ccbc4f5ab5ac12548fbb9e5a3a2c74c9	SampleType	Sample	-0.246191932942728	0.163829980126265	18	2	0.152388624470492	0.291143824877369
X837141a02c9894de14efaf51570c211e	SampleType	Sample	-0.768626424135307	0.428070719111404	18	3	0.0914733744628623	0.291143824877369
X83a6bc486dce850a950750151f77f859	SampleType	Sample	-0.340524400931653	0.24208169111836	18	2	0.178657192167856	0.291143824877369
f2703f707e59bc18e6c716142f8157f7	SampleType	Sample	-0.358323673167238	0.180313261101438	18	3	0.0642938361848663	0.291143824877369
X509706282dd892c90c453dd7e2989615	SampleType	Sample	-0.51198562075445	0.271030590906901	18	3	0.0771513585095168	0.291143824877369
X7fe9a9cc8d060578b4b89eeae957f8a1	SampleType	Sample	-0.391647030171372	0.197568041683113	18	3	0.0648851521340026	0.291143824877369
dc6e105dda456b66c9a945c8f5547c7b	SampleType	Sample	-0.644975078531871	0.351510127052664	18	3	0.0851862508966642	0.291143824877369
b9afd2818b1eeeb32f19341bcb9a2e79	SampleType	Sample	-0.634598653699865	0.403693321092446	18	4	0.135518244453679	0.291143824877369
fd51de731f8fbe9d3262e61fc95e7737	SampleType	Sample	-0.899747722727624	0.425655836378866	18	4	0.0505888333317263	0.291143824877369
X35dfa646f2975b0cac248ea4a005d1a4	SampleType	Sample	-0.343832339519639	0.245031366558277	18	2	0.179660470807692	0.291143824877369
d20bf8194c5aa7d1cb7cb8031db6a074	SampleType	Sample	-0.363631315748026	0.182544662436657	18	3	0.0637198667901986	0.291143824877369
X4e9d986f1e85a910b2029bda93555884	SampleType	Sample	-0.598668366925884	0.331308169536145	18	3	0.0896053677365184	0.291143824877369
af74aeef57f9a05ccfe03a4da290f30e	SampleType	Sample	-0.964301270275678	0.601059623828735	18	3	0.128194558109012	0.291143824877369
X753681f109e62647bfd39da7350eec5e	SampleType	Sample	-0.226630615828594	0.149938520239053	18	2	0.15016157057802	0.291143824877369
ec53d9068e32bc5915c640051acee724	SampleType	Sample	-0.731552479899186	0.404799916277146	18	3	0.0895710511700297	0.291143824877369
e5a24a227b11359b23ee950caa1ac776	SampleType	Sample	-0.279207275619049	0.189559124369225	18	2	0.160169355674985	0.291143824877369
b256952de889272b156f03a2be125fab	SampleType	Sample	-0.285609653759921	0.194803076614974	18	2	0.161986087144757	0.291143824877369
X7f62a934edba5070619eddd4b4c35368	SampleType	Sample	-0.68516693887949	0.380103580331819	18	3	0.090321453107644	0.291143824877369
ca45619472b1c0059774728622208abc	SampleType	Sample	-0.68516693887949	0.380103580331819	18	3	0.090321453107644	0.291143824877369
X6cb142b2e24b3d2eab3913d98d9426df	SampleType	Sample	-0.27454715602082	0.185787861960068	18	2	0.158890062695758	0.291143824877369
b0ea90975d4c4c4ef76591150e7aad19	SampleType	Sample	0.948120730183013	0.353152501420999	18	5	0.0162726045867999	0.291143824877369
b34b7e436cabd05b3e09c3c999c492e3	SampleType	Sample	0.314722330750137	0.219425022645646	18	2	0.170741427163104	0.291143824877369
