feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X8f925b5c8d43eded04671d9dd477e5b5	SampleType	Sample	-3.54645540666034	1.21833798192233	12	11	0.0155408565478165	0.0688837965903217
X53a92e0a2a33b772ceb161d8c83fdd54	SampleType	Sample	1.58377785330723	0.548274210883549	12	4	0.0161441883119791	0.071077768675559
ce04c5e50383bc87866e551d14443e51	SampleType	Sample	-2.66798742140205	0.932278886267236	12	11	0.0169049197263575	0.0724812244476504
d137f3df2a73a2a19320c6248b490229	SampleType	Sample	-5.14158048502034	1.79550851117234	12	9	0.0168531931082359	0.0724812244476504
aba6a32d51a6f8f58979fb224b7df4f0	SampleType	Sample	1.39920654219366	0.487689994117084	12	2	0.0166959261200868	0.0724812244476504
X330511b25fce830f4ad4b90a0e70a290	SampleType	Sample	1.1455995907435	0.400287226286467	12	3	0.0169004924391423	0.0724812244476504
X0919acf89fa8a15db3c351214f6e4f7c	SampleType	Sample	-3.28312672745173	1.15225242888156	12	8	0.0172704469347043	0.0730929883172001
X2005002db75f1c8dc00b4ee4ba74b9b7	SampleType	Sample	1.42029944894798	0.498072125718704	12	2	0.0172030168588013	0.0730929883172001
X70c039d8c51974900eb441e93620c97e	SampleType	Sample	2.2884266048209	0.809903834557407	12	3	0.0179885558510704	0.0756441835788603
d419d3173d0f1c706bf4ac47047c7bd6	SampleType	Sample	3.11726514616868	1.10861655402259	12	9	0.0184163089228145	0.0769496729513777
f86b85ef1921a5a01654971edf04e830	SampleType	Sample	-2.55666066475568	0.920641489872058	12	9	0.0195496112991076	0.0811680064064213
cd78e353ff7460b7e9e77db2ede05397	SampleType	Sample	1.5707309331369	0.572665827979883	12	2	0.0207314373755541	0.0850072868154251
X46ca097e633fe69ec90772cf148a72eb	SampleType	Sample	1.57082057404931	0.572710522606462	12	2	0.0207334845891281	0.0850072868154251
eda779de9198f9be9317ecf6596927a1	SampleType	Sample	2.32811048068398	0.855589395327438	12	10	0.021521117408042	0.0876885280725191
X49b49aa4f854bfe985ddbf1f9ab8f276	SampleType	Sample	-1.81626892644249	0.66884261514068	12	8	0.0217260165886389	0.0879769560626366
X526b3d453dadeaa8c15e168de5fb3739	SampleType	Sample	1.62675865899814	0.600648185204535	12	2	0.0219962524799828	0.0885247952568635
