"Species","ASV","Kingdom","Phylum","Class","Order","Family","Genus","log2FC","p_value","FDR_q_value","Direction","BestName"
"Patinella_verrucaria","a634a2821a34209d91ff6a23afaf0749","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",7.303,"1.459e-11","9.572e-09","Enriched in Sample","Genus: Yoonia-Loktanella"
"Patinella_verrucaria","a4dd6d542fe6ec39d993a15f5526adba","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",1.174,"1.575e-10","5.167e-08","Enriched in Sample","Genus: Yoonia-Loktanella"
"Patinella_verrucaria","e53d40931998c5c89278f8b7d89112fa","Bacteria",NA,NA,NA,NA,NA,6.065,"4.083e-10","8.928e-08","Enriched in Sample","Kingdom: Bacteria"
"Patinella_verrucaria","04db8fa0f286c42335556af597b5c346","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae",NA,1.154,"7.466e-10","1.224e-07","Enriched in Sample","Family: Gimesiaceae"
"Patinella_verrucaria","db30bfa14b0cd36a31d9d1bd5aae464f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Anderseniella",5.902,"3.442e-09","4.516e-07","Enriched in Sample","Genus: Anderseniella"
"Patinella_verrucaria","1a04461b51bc23b48c24529fbdb95d2b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter",8.278,"4.653e-09","5.087e-07","Enriched in Sample","Genus: Sulfitobacter"
"Patinella_verrucaria","6e0546931ed7eab1f41201aabb92be68","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",4.119,"9.886e-09","9.264e-07","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","139f25691465fa60e55b064adbdc8f77",NA,NA,NA,NA,NA,NA,1.331,"2.440e-08","2.001e-06","Enriched in Sample","Unclassified"
"Patinella_verrucaria","2f5f939a9cb1a84c481d0d730257edfc","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",5.369,"6.110e-08","4.008e-06","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","4d833bf0162967d91310d1a93db92ed2","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",8.168,"5.699e-08","4.008e-06","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","fbcc4b1b852cf931033fb27fbc44e355","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,-5.125,"1.413e-07","7.944e-06","Enriched in Control","Family: Flavobacteriaceae"
"Patinella_verrucaria","fe67011d87678cd172e2f7de022b664f","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,1.353,"1.453e-07","7.944e-06","Enriched in Sample","Family: Diplorickettsiaceae"
"Patinella_verrucaria","0f067d3b0fcbcbb517d57a849a9928db","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,1.251,"3.009e-07","1.518e-05","Enriched in Sample","Family: Pirellulaceae"
"Patinella_verrucaria","1f9d114e8d3a20c7bb9811eeab731b17","Bacteria",NA,NA,NA,NA,NA,2.427,"3.533e-07","1.655e-05","Enriched in Sample","Kingdom: Bacteria"
"Patinella_verrucaria","60ef3e6936a0df613cd8639cf1d82dd8","Bacteria",NA,NA,NA,NA,NA,3.513,"4.194e-07","1.834e-05","Enriched in Sample","Kingdom: Bacteria"
"Patinella_verrucaria","729833d6acec1576dda09a91d2cb8922","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium",1.276,"6.499e-07","2.598e-05","Enriched in Sample","Genus: Filomicrobium"
"Patinella_verrucaria","be3cb677392518f2eb047d5691a05c87","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula",1.471,"6.732e-07","2.598e-05","Enriched in Sample","Genus: Rubripirellula"
"Patinella_verrucaria","8c98595b50153db05b95a7c15b260525","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus",1.509,"9.971e-07","3.634e-05","Enriched in Sample","Genus: Persicirhabdus"
"Patinella_verrucaria","578cabc2ffdc8324871bfe6fcb86c8a9","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,1.488,"1.120e-06","3.868e-05","Enriched in Sample","Family: Pirellulaceae"
"Patinella_verrucaria","19483975848ef1e1f6ba304df2b90196","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.374,"1.257e-06","4.122e-05","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","9cf24ad9887eff6ca510f3629e38c25a","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,1.268,"1.324e-06","4.135e-05","Enriched in Sample","Family: Pirellulaceae"
"Patinella_verrucaria","edace155e4b31c185330bcc89327ce21","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.643,"1.822e-06","5.432e-05","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","9910b78ecfcab8367a1b3ae162fb4cee","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,1.619,"1.965e-06","5.605e-05","Enriched in Sample","Family: Isosphaeraceae"
"Patinella_verrucaria","1bc7e599ad2dbd3c9e8128114addb62e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algitalea",-4.844,"2.060e-06","5.630e-05","Enriched in Control","Genus: Algitalea"
"Patinella_verrucaria","51072144763d6f2480df1cad15babda4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Octadecabacter",1.739,"3.773e-06","9.899e-05","Enriched in Sample","Genus: Octadecabacter"
"Patinella_verrucaria","ac4ac274d280050de041eaa56cbe3c92","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",1.74,"4.258e-06","1.025e-04","Enriched in Sample","Genus: Blastopirellula"
"Patinella_verrucaria","c3ff5c573fb0e919a4b6e39d5db06dd8","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade",NA,NA,1.757,"4.377e-06","1.025e-04","Enriched in Sample","Order: SAR11_clade"
"Patinella_verrucaria","c6ee8a2dc2752e9ceca077f36476e467","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae",NA,-5.356,"4.234e-06","1.025e-04","Enriched in Control","Family: Hyphomonadaceae"
"Patinella_verrucaria","cd595c4d4718f235de7afa8a4fb1d827","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",5.801,"5.112e-06","1.156e-04","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","f053778ac11218db2855b879731e41f6","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,1.37,"5.634e-06","1.232e-04","Enriched in Sample","Family: Rhodobacteraceae"
"Patinella_verrucaria","d3411bbafb4f9e5e06853a662b2ef9be","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hellea",-7.531,"6.524e-06","1.380e-04","Enriched in Control","Genus: Hellea"
"Patinella_verrucaria","9596c2bc8e8edf429b2f5527e5647ea5","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Amphiplicatus",-5.099,"7.533e-06","1.544e-04","Enriched in Control","Genus: Amphiplicatus"
"Patinella_verrucaria","3e654b6a2f5c3f012508e5170d99c6e7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,2.88,"9.607e-06","1.910e-04","Enriched in Sample","Order: Rhizobiales"
"Patinella_verrucaria","9bd20c6dd9e216eb9c62ab933e134da3","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.537,"1.104e-05","2.131e-04","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","6571c42e7d53e6149821aaea40426d89","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus",-2.241,"1.330e-05","2.423e-04","Enriched in Control","Genus: Granulosicoccus"
"Patinella_verrucaria","a30387bf30a75f6ab45d6e8ba3082804","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,5.693,"1.303e-05","2.423e-04","Enriched in Sample","Class: Alphaproteobacteria"
"Patinella_verrucaria","2b72428ebbcbfc529a8aecf2ea37157c","Bacteria","Actinobacteriota","Actinobacteria","PeM15","PeM15","PeM15",1.897,"1.687e-05","2.991e-04","Enriched in Sample","Genus: PeM15"
"Patinella_verrucaria","53b0bf16a3ebf64cb2ca3854a7853e91","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",1.891,"1.874e-05","3.152e-04","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","c400bb9ef12cb34392453dd557713e2b","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",4.246,"1.845e-05","3.152e-04","Enriched in Sample","Genus: Blastopirellula"
"Patinella_verrucaria","13bfbe035d4afd772a36eb36a3175948","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902",1.405,"2.154e-05","3.533e-04","Enriched in Sample","Genus: Synechococcus_CC9902"
"Patinella_verrucaria","d201cbacd1c567ff782a4fefb0caf09b","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,1.487,"2.338e-05","3.687e-04","Enriched in Sample","Family: Pirellulaceae"
"Patinella_verrucaria","dd4288754e567d2598eb7d479a0c1051","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","Gimesia",1.953,"2.361e-05","3.687e-04","Enriched in Sample","Genus: Gimesia"
"Patinella_verrucaria","0cc9c55d721f5f3d43ec8bc2fe132d0e","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Marimicrobium",3.838,"3.654e-05","5.575e-04","Enriched in Sample","Genus: Marimicrobium"
"Patinella_verrucaria","cff90739aec43855cf9b4c0c5a7fb2b1","Eukaryota",NA,NA,NA,NA,NA,1.7,"3.934e-05","5.865e-04","Enriched in Sample","Kingdom: Eukaryota"
"Patinella_verrucaria","450b0f9dbaf395de258b2b6c62a5f5aa","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,2.328,"5.845e-05","8.521e-04","Enriched in Sample","Class: Alphaproteobacteria"
"Patinella_verrucaria","c635e68d37dc732efc7938b2d5938516","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae",NA,-6.419,"8.649e-05","1.233e-03","Enriched in Control","Family: Cellvibrionaceae"
"Patinella_verrucaria","3d2cb4d432637a967953485f20f9eec5","Bacteria",NA,NA,NA,NA,NA,1.591,"9.363e-05","1.307e-03","Enriched in Sample","Kingdom: Bacteria"
"Patinella_verrucaria","58c4c519152238addd28ad789a0e3adc","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,3.297,"1.031e-04","1.409e-03","Enriched in Sample","Family: Flavobacteriaceae"
"Patinella_verrucaria","e00f5fdbe342c7e772ef846e7452911e","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",-6.071,"1.221e-04","1.635e-03","Enriched in Control","Genus: Chloroplast"
"Patinella_verrucaria","6dd9d05b5d7e6b97dc14447e9014958c","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",-3.537,"1.467e-04","1.924e-03","Enriched in Control","Genus: NB1-j"
"Patinella_verrucaria","61ed6ce1622d7abc236fcb34e383b9df","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,2.141,"1.665e-04","2.142e-03","Enriched in Sample","Class: Alphaproteobacteria"
"Patinella_verrucaria","a873093c14011b2af25ae42d32316822","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",-4.903,"1.790e-04","2.258e-03","Enriched in Control","Genus: Blastopirellula"
"Patinella_verrucaria","382df3e0baaef58683f1815a6dd0082f","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,1.741,"2.012e-04","2.490e-03","Enriched in Sample","Family: Isosphaeraceae"
"Patinella_verrucaria","8cff7bc3fb5f7586f26e4837583cb108","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade",3.484,"2.880e-04","3.499e-03","Enriched in Sample","Genus: OM60(NOR5)_clade"
"Patinella_verrucaria","5d10eace291cd6e21a10aa0b539c6675","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",5.812,"2.951e-04","3.520e-03","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","5234d703355574c2c5651a4064ff536f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,1.695,"4.734e-04","5.546e-03","Enriched in Sample","Family: Rhodobacteraceae"
"Patinella_verrucaria","7d332824708bd7dd7c7bc731d027d0b5","Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade",-2.277,"4.922e-04","5.665e-03","Enriched in Control","Genus: KI89A_clade"
"Patinella_verrucaria","b98daa18c668f922de33812aade51f0d","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus",-6.819,"5.850e-04","6.616e-03","Enriched in Control","Genus: Granulosicoccus"
"Patinella_verrucaria","2bbe9ffa11b7f8f8f39949efd572622e","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter",4.147,"6.895e-04","7.666e-03","Enriched in Sample","Genus: Ilumatobacter"
"Patinella_verrucaria","b412ae178d00f4610eb08e2c5f1070e2","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Litorimonas",-3.057,"1.015e-03","1.110e-02","Enriched in Control","Genus: Litorimonas"
"Patinella_verrucaria","5b56a9ab5f7005e998ba28fae84d0e2e","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007",-3.79,"1.133e-03","1.219e-02","Enriched in Control","Genus: DEV007"
"Patinella_verrucaria","cded164d9fa3074d5c0980e0766a8974","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,-4.799,"1.163e-03","1.230e-02","Enriched in Control","Family: Rhodobacteraceae"
"Patinella_verrucaria","baa2303756ad35a4a7942e0e068297c9","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",-4.28,"1.199e-03","1.237e-02","Enriched in Control","Genus: Tenacibaculum"
"Patinella_verrucaria","dc0c1382289972508f62c1eb392febda","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,3.899,"1.207e-03","1.237e-02","Enriched in Sample","Class: Alphaproteobacteria"
"Patinella_verrucaria","8bc8a577f444654080e1cbbcbf3624df","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae",NA,1.998,"1.339e-03","1.352e-02","Enriched in Sample","Family: Cellvibrionaceae"
"Patinella_verrucaria","c0cbc7be02ab7ab71ae694861accc33d","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter",2.055,"1.361e-03","1.352e-02","Enriched in Sample","Genus: Sulfitobacter"
"Patinella_verrucaria","d6fd1639cbb76c7a57dc45b18c9557c2","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus",-3.107,"1.443e-03","1.413e-02","Enriched in Control","Genus: Granulosicoccus"
"Patinella_verrucaria","66f407a78d0b08c3681c099ab327c567","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Litorimonas",-2.769,"1.513e-03","1.460e-02","Enriched in Control","Genus: Litorimonas"
"Patinella_verrucaria","e754a39a858b1a95a88af59002c86f11","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae",NA,-2.253,"1.573e-03","1.496e-02","Enriched in Control","Family: Hyphomonadaceae"
"Patinella_verrucaria","c30cad9fcfd8f81ab1ad5e4fd7791450","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae",NA,3.641,"1.850e-03","1.734e-02","Enriched in Sample","Family: Cyclobacteriaceae"
"Patinella_verrucaria","219274e4f902b9dff93071ea70e7b13e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",-3.824,"1.945e-03","1.797e-02","Enriched in Control","Genus: Dokdonia"
"Patinella_verrucaria","f87bfb253d2783c1b609185e1cf2dc94","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190",-3.054,"2.027e-03","1.847e-02","Enriched in Control","Genus: OM190"
"Patinella_verrucaria","e37325985104480c096f7fba13267f42","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus",-3.71,"2.100e-03","1.887e-02","Enriched in Control","Genus: Roseibacillus"
"Patinella_verrucaria","a86091032bf65639a7bae7d5232f0378","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",3.621,"2.703e-03","2.396e-02","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","14f87010b759af5eba30b821ec5adbd7","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",-5.807,"2.740e-03","2.396e-02","Enriched in Control","Genus: Blastopirellula"
"Patinella_verrucaria","c8487b182705eaad35c8578b81969d20","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,3.331,"2.782e-03","2.401e-02","Enriched in Sample","Family: Rhodobacteraceae"
"Patinella_verrucaria","1bd64880dd9696b130cbe87fcc4e86e5","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.72,"3.256e-03","2.596e-02","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","46a7475bfbd3a0d1254bcf3bf02c594a","Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36",0.737,"3.364e-03","2.596e-02","Enriched in Sample","Genus: HOC36"
"Patinella_verrucaria","4d5ea57ba7338b0aca057fb93a24b82b","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",0.735,"3.354e-03","2.596e-02","Enriched in Sample","Genus: Blastopirellula"
"Patinella_verrucaria","5fa1f70939d54c077ed7e04f0e76c3ee","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,0.691,"3.130e-03","2.596e-02","Enriched in Sample","Family: Rhodobacteraceae"
"Patinella_verrucaria","b6952b03ca6350f94d72b0d823b64a9d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",0.686,"3.117e-03","2.596e-02","Enriched in Sample","Genus: Mitochondria"
"Patinella_verrucaria","bb23a9ce44ee3a69cccad6ae72107707","Bacteria",NA,NA,NA,NA,NA,0.713,"3.219e-03","2.596e-02","Enriched in Sample","Kingdom: Bacteria"
"Patinella_verrucaria","c344c6c584c663a222c735d50eabb47d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",0.715,"3.230e-03","2.596e-02","Enriched in Sample","Genus: Mitochondria"
"Patinella_verrucaria","de91d86ca4553fad5b571cab4bc0c643","Bacteria","Dependentiae","Babeliae","Babeliales","UBA12409","UBA12409",0.672,"3.096e-03","2.596e-02","Enriched in Sample","Genus: UBA12409"
"Patinella_verrucaria","f52cc1224cac807cd42d9a901ed53c9b","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",0.735,"3.354e-03","2.596e-02","Enriched in Sample","Genus: Mitochondria"
"Patinella_verrucaria","01c071fe83cce6cf3f04cb51a16f6cf9","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.763,"3.576e-03","2.643e-02","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","1f582b58a39968c91ff3f3c2d6405e01","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,0.763,"3.576e-03","2.643e-02","Enriched in Sample","Family: Simkaniaceae"
"Patinella_verrucaria","47ceef7ab8b6e541e8f6a8bf3ed20799","Bacteria",NA,NA,NA,NA,NA,0.764,"3.586e-03","2.643e-02","Enriched in Sample","Kingdom: Bacteria"
"Patinella_verrucaria","a46c68ade453c5b8cdc418a30ff62c46","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus",0.757,"3.530e-03","2.643e-02","Enriched in Sample","Genus: Sphingorhabdus"
"Patinella_verrucaria","80cc08cc4b6e2dabff05acd656a1ebd7",NA,NA,NA,NA,NA,NA,0.794,"3.894e-03","2.791e-02","Enriched in Sample","Unclassified"
"Patinella_verrucaria","8fc2ef4e56ee8777d7789d081106895a","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4_marine_group",0.792,"3.874e-03","2.791e-02","Enriched in Sample","Genus: NS4_marine_group"
"Patinella_verrucaria","acbdfc14c6d9f647954eeab899f2b241","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",0.795,"3.914e-03","2.791e-02","Enriched in Sample","Genus: Reyranella"
"Patinella_verrucaria","6443898054518f4a3520abd88ae8a640","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA,0.804,"4.019e-03","2.835e-02","Enriched in Sample","Class: Actinobacteria"
"Patinella_verrucaria","2c7168ee385176ea4961facb24c63cad","Bacteria",NA,NA,NA,NA,NA,0.809,"4.079e-03","2.847e-02","Enriched in Sample","Kingdom: Bacteria"
"Patinella_verrucaria","e86aff9d83cae9a0a12ce9418a82f731","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","NS10_marine_group",-2.836,"4.159e-03","2.872e-02","Enriched in Control","Genus: NS10_marine_group"
"Patinella_verrucaria","1cb3558d8e931cbfe4138dc6111e0892","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Fuerstia",0.823,"4.251e-03","2.905e-02","Enriched in Sample","Genus: Fuerstia"
"Patinella_verrucaria","117e2ebeb25f17a7989fa76a7863d66d","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",0.848,"4.599e-03","3.079e-02","Enriched in Sample","Genus: Arenicella"
"Patinella_verrucaria","577ab2fd63927a467fc472aa93939c74","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hellea",-3.14,"4.571e-03","3.079e-02","Enriched in Control","Genus: Hellea"
"Patinella_verrucaria","2961c3455232ab30a84561187990fda7","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae",NA,-2.949,"4.894e-03","3.210e-02","Enriched in Control","Family: Hyphomonadaceae"
"Patinella_verrucaria","915893668406e990f3b8ee735a5a79fd","Bacteria",NA,NA,NA,NA,NA,0.867,"4.890e-03","3.210e-02","Enriched in Sample","Kingdom: Bacteria"
"Patinella_verrucaria","4a0b292ba716582f9af46694458c0b9b","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.873,"4.970e-03","3.228e-02","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","100c2a43ee71e19b2d15def65bbbddf1","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.881,"5.102e-03","3.249e-02","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","6444657c0f5e7317624f71dc68a429f0","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007",0.88,"5.089e-03","3.249e-02","Enriched in Sample","Genus: DEV007"
"Patinella_verrucaria","54b2938845517c66a88daab1b15b06a8","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,4.949,"5.361e-03","3.382e-02","Enriched in Sample","Family: Devosiaceae"
"Patinella_verrucaria","af0734d13d54fc12a56ffe1cea938f3b","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1_clade","PS1_clade",1.239,"5.525e-03","3.452e-02","Enriched in Sample","Genus: PS1_clade"
"Patinella_verrucaria","5542f4f8f93034de29ef108852750947","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",-4.492,"5.848e-03","3.619e-02","Enriched in Control","Genus: Blastopirellula"
"Patinella_verrucaria","687e1d94d2bfc46843a21e7706df067e","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.932,"5.976e-03","3.630e-02","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","91c17131cd04751c175243c37e94f7eb","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.93,"5.950e-03","3.630e-02","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","bbaa49db59da4b9d9c05ca4a337866f3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,5.332,"6.142e-03","3.697e-02","Enriched in Sample","Family: Rhodobacteraceae"
"Patinella_verrucaria","80380f29e51d9ff29653a529d29d3fc4","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira",0.95,"6.317e-03","3.767e-02","Enriched in Sample","Genus: Candidatus_Megaira"
"Patinella_verrucaria","3f07c5798efd8deb6095045db89ee137","Bacteria","Desulfobacterota",NA,NA,NA,NA,0.958,"6.465e-03","3.821e-02","Enriched in Sample","Phylum: Desulfobacterota"
"Patinella_verrucaria","0fd37bd1907b7290a345be00eea52f4f","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.975,"6.800e-03","3.902e-02","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","68262884f1021c896f8e1bf7348d773c","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",0.977,"6.855e-03","3.902e-02","Enriched in Sample","Genus: Flavobacterium"
"Patinella_verrucaria","6efcd9846560ff414ec2d5d259c0ec88","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902",0.98,"6.901e-03","3.902e-02","Enriched in Sample","Genus: Synechococcus_CC9902"
"Patinella_verrucaria","a6905f293d92223e65dd6e1631fc40e8","Bacteria",NA,NA,NA,NA,NA,1.711,"6.748e-03","3.902e-02","Enriched in Sample","Kingdom: Bacteria"
"Patinella_verrucaria","b2ec0c366fd68090f7f876d279e9b01a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.975,"6.807e-03","3.902e-02","Enriched in Sample","Genus: Chloroplast"
"Patinella_verrucaria","233f4984b368c629dce62662fbf10513","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",0.989,"7.080e-03","3.969e-02","Enriched in Sample","Genus: Chloroplast"
