feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X12479d8565e104f02af902b8c165c23d	SampleType	Sample	-0.228075603870769	0.511592240546265	17	14	0.662098211345155	0.81198199036619
X13497d30d81f50bda8169ee13b224952	SampleType	Sample	-0.273198877769863	0.615570688856889	17	5	0.663512295466269	0.812074806402741
X529170f84bd6b3cc571c789a249e2ffd	SampleType	Sample	-0.234846245182213	0.528758175962302	17	4	0.663277040162167	0.812074806402741
X586fd1105d7630baa71c5c77aee1196a	SampleType	Sample	0.184107013358658	0.414020177489306	17	4	0.662899308911569	0.812074806402741
c5675b36d4dea35804b0c87762f7249b	SampleType	Sample	0.132314954651435	0.298013867944185	17	2	0.663388393834587	0.812074806402741
X58b0265db6ad82d9f233c8a3fa8b1235	SampleType	Sample	-0.103251417276002	0.233445890700914	17	2	0.664588115547294	0.812571967976465
e506fed0a99720b790dbcb04fd26b9c8	SampleType	Sample	0.356148431207456	0.80486751043441	17	7	0.664446265441868	0.812571967976465
X0296bb5d13421ce997f2c4e6eb1a52f7	SampleType	Sample	-0.298630504293562	0.677746031040797	17	10	0.665769782271509	0.813606878939049
ebf00dd6a9329614e82c0a214cb16490	SampleType	Sample	0.290202494262652	0.659835122684106	17	7	0.666345062070878	0.813886938535229
X1bb6d17ee817eb6f0510a5f445e627ac	SampleType	Sample	0.129892288229175	0.295644894921841	17	2	0.6666696472221	0.813886938535229
X9b08bed331b09ad329f05f289f6f6b1c	SampleType	Sample	0.553977560093911	1.26504354008931	17	13	0.667690464717685	0.814723357400614
X9fc216e9061a3a0e7f1564040cb4c92a	SampleType	Sample	0.396372416028906	0.908128949666031	17	9	0.668711827720455	0.815149977839048
X2214099515b01034cfcd604b413c5df3	SampleType	Sample	-0.101183504727486	0.231774161386433	17	2	0.668648519304312	0.815149977839048
X9a06ac9191854e0a48b66496324388c9	SampleType	Sample	0.285763703844619	0.656544762443086	17	7	0.66957574107846	0.815793335139269
X31b174cf4b11aa7566700df0802f4014	SampleType	Sample	-0.100087547834421	0.230889886216359	17	2	0.670830998942554	0.816502925994774
e85e86d755e07e2b8a388feecdc83362	SampleType	Sample	-0.100172719948302	0.230958564564661	17	2	0.670660621197995	0.816502925994774
X392f12d7facbcb27beba31a0ed941026	SampleType	Sample	-0.206509373304548	0.476921188909306	17	3	0.671172574911065	0.816509192636168
X84c2f9084a75be51cdee8d3bbc091469	SampleType	Sample	0.126357320697452	0.292194657443933	17	2	0.671572601745202	0.816586525268339
X26b941552eaad9d941eff16910335833	SampleType	Sample	0.473824117269755	1.10326865157838	17	15	0.673684144705923	0.818596049899415
X00d118907f9e925af430d287d4c42e47	SampleType	Sample	0.123051745935537	0.28672033168724	17	3	0.673899838359716	0.818596049899415
X7cc608136bbc17022985f32fa805406d	SampleType	Sample	-0.0983850822962621	0.229518640251617	17	2	0.674263979648517	0.818628653630291
